c_ClaveProdServ,Descripción,Incluir IVA trasladado,Incluir IEPS trasladado,Complemento que debe incluir,FechaInicioVigencia,FechaFinVigencia,Estímulo Franja Fronteriza,Palabras similares
25111919,Protectores de la quilla,Opcional,Opcional,,43472,,1,
25111920,Defensas,Opcional,Opcional,,43472,,1,Guardabarros marinos
25111921,Cuellos de ganso marinos,Opcional,Opcional,,43472,,1,
25111922,Cabos de amarre,Opcional,Opcional,,43472,,1,
25111923,Bloqueos de remos,Opcional,Opcional,,43472,,1,
25111924,Reflectores de radar,Opcional,Opcional,,43472,,1,
25111925,Timones,Opcional,Opcional,,43472,,1,
25111926,Refuerzos de velas,Opcional,Opcional,,43472,,1,
25111927,Botavaras,Opcional,Opcional,,43472,,1,
25111928,Fundas de velas,Opcional,Opcional,,43472,,1,
25111929,Sacas,Opcional,Opcional,,43472,,1,
25111930,Palos de espinaquer,Opcional,Opcional,,43472,,1,
25111931,Plataformas de popa,Opcional,Opcional,,43472,,1,
25111932,Cortavientos,Opcional,Opcional,,43472,,1,
25111933,Relojes de mareas,Opcional,Opcional,,43472,,1,
25111934,Cañas de timones,Opcional,Opcional,,43472,,1,
25111935,Berlingas,Opcional,Opcional,,43472,,1,
25111936,Propulsor marino,Opcional,Opcional,,43472,,1,
25111937,Protector de mástil,Opcional,Opcional,,43472,,1,
25111938,Generador marino de agua fresca,Opcional,Opcional,,43472,,1,
25111939,Engranaje de dirección marino,Opcional,Opcional,,43472,,1,
25111940,Simulador de navegación marina,Opcional,Opcional,,43472,,1,
25121500,Locomotoras y vagonetas eléctricas,Opcional,Opcional,,43472,,1,
25121501,Locomotoras diesel de carga,Opcional,Opcional,,43472,,1,
25121502,Locomotoras eléctricas de carga,Opcional,Opcional,,43472,,1,
25121503,Locomotoras diesel de pasajeros,Opcional,Opcional,,43472,,1,
25121504,Locomotoras eléctricas de pasajeros,Opcional,Opcional,,43472,,1,
25121600,Vagones de ferrocarril y tranvía,Opcional,Opcional,,43472,,1,
25121601,Vagones de carga,Opcional,Opcional,,43472,,1,
25121602,Vagones cisterna,Opcional,Opcional,,43472,,1,
25121603,Vagones de pasajeros,Opcional,Opcional,,43472,,1,
25121604,Vagones tolva o góndolas,Opcional,Opcional,,43472,,1,
25121605,Tranvías,Opcional,Opcional,,43472,,1,
25121700,Equipo y sistemas de apoyo ferroviario,Opcional,Opcional,,43472,,1,
25121701,Sistemas de cambiavías,Opcional,Opcional,,43472,,1,
25121702,Traviesas,Opcional,Opcional,,43472,,1,
25121703,Vías férreas,Opcional,Opcional,,43472,,1,
25121704,Eclisas,Opcional,Opcional,,43472,,1,Bridas
25121705,Enganches de rieles,Opcional,Opcional,,43472,,1,
25121706,Aparatos de tracción,Opcional,Opcional,,43472,,1,
25121707,Conjuntos de bogie,Opcional,Opcional,,43472,,1,Montajes de bogíes
25121708,Riel férreo pesado,Opcional,Opcional,,43472,,1,
25121709,Riel férreo pesado de segundo uso,Opcional,Opcional,,43472,,1,
25121710,Riel férreo liviano,Opcional,Opcional,,43472,,1,
25121711,Riel férreo liviano de segundo uso,Opcional,Opcional,,43472,,1,
25121712,Amarre férreo de acero,Opcional,Opcional,,43472,,1,
25121713,Contacto eléctrico de rieles,Opcional,Opcional,,43472,,1,
25121714,Conmutador férreo de giro de rieles pesados,Opcional,Opcional,,43472,,1,
25121715,Conmutador férreo de giro de rieles livianos,Opcional,Opcional,,43472,,1,
25121716,Amarre férreo de madera,Opcional,Opcional,,43472,,1,Lazo de madera del ferrocarril
25121717,Unión eléctrica de rieles,Opcional,Opcional,,43472,,1,Corbata de madera del ferrocarril
25131500,Aeronave de alas fijas motorizada,Opcional,Opcional,,43472,,1,
25131501,Aeronave agrícola de ala fija,Opcional,Opcional,,43472,,1,Juntas de carril aisladas
25131502,Avión de carga de hélice,Opcional,Opcional,,43472,,1,
25131503,Hidroaviones,Opcional,Opcional,,43472,,1,
25131504,Avión de hélice comercial de pasajeros,Opcional,Opcional,,43472,,1,
25131505,Avión jet de carga,Opcional,Opcional,,43472,,1,
25131506,Avión jet de pasajeros,Opcional,Opcional,,43472,,1,
25131507,Avión de hélice privado o de negocios,Opcional,Opcional,,43472,,1,
25131508,Jet privado o de negocios,Opcional,Opcional,,43472,,1,
25131509,Aeronave de entrenamiento de ala fija,Opcional,Opcional,,43472,,1,
25131600,Aeronave de alas giratorias civil y comercial,Opcional,Opcional,,43472,,1,
25131601,Helicópteros de pasajeros,Opcional,Opcional,,43472,,1,
25131602,Helicópteros de carga,Opcional,Opcional,,43472,,1,
25131603,Helicópteros agrícolas,Opcional,Opcional,,43472,,1,
25131604,Helicópteros médicos o de rescate,Opcional,Opcional,,43472,,1,
25131605,Aeronave de entrenamiento de ala rotativa o helicóptero de entrenamiento,Opcional,Opcional,,43472,,1,
25131700,Aeronave de ala fija militar,Opcional,Opcional,,43472,,1,
25131701,Avión bombardero,Opcional,Opcional,,43472,,1,
25131702,Avión cazabombardero,Opcional,Opcional,,43472,,1,
25131703,Avión de caza,Opcional,Opcional,,43472,,1,
25131704,Avión de ataque,Opcional,Opcional,,43472,,1,
25131705,Aviones no tripulados objetivo o de reconocimiento,Opcional,Opcional,,43472,,1,
25131706,Hidroaviones militares,Opcional,Opcional,,43472,,1,
25131707,Aeronave de reconocimiento o vigilancia,Opcional,Opcional,,43472,,1,
25131708,Avión antisubmarino,Opcional,Opcional,,43472,,1,
25131709,Avión de transporte militar,Opcional,Opcional,,43472,,1,
25131800,Avión especial,Opcional,Opcional,,43472,,1,
25131801,Dirigibles,Opcional,Opcional,,43472,,1,
25131802,Aeromodelo,Opcional,Opcional,,43472,,1,
25131900,Avión militar de ala giratoria,Opcional,Opcional,,43472,,1,
25131902,Helicópteros de transporte militar,Opcional,Opcional,,43472,,1,
25131903,Helicópteros de ataque,Opcional,Opcional,,43472,,1,
25131904,Helicópteros de reconocimiento,Opcional,Opcional,,43472,,1,
25131905,Helicópteros antisubmarinos,Opcional,Opcional,,43472,,1,
25131906,Aeronave de alas giratorias basculantes,Opcional,Opcional,,43472,,1,
25132000,Avión de recreo,Opcional,Opcional,,43472,,1,
25132001,Aerodeslizadores,Opcional,Opcional,,43472,,1,
25132002,Globos aerostáticos,Opcional,Opcional,,43472,,1,
25132003,Planeadores,Opcional,Opcional,,43472,,1,
25132004,Parapente,Opcional,Opcional,,43472,,1,
25132005,Aviones ultralivianos,Opcional,Opcional,,43472,,1,
25151500,Naves espaciales,Opcional,Opcional,,43472,,1,
25151501,Nave espacial tripulada,Opcional,Opcional,,43472,,1,
25151502,Estructuras de naves espaciales,Opcional,Opcional,,43472,,1,
25151700,Satélites,Opcional,Opcional,,43472,,1,
25151701,Satélites de comunicación,Opcional,Opcional,,43472,,1,
25151702,Satélites meteorológicos,Opcional,Opcional,,43472,,1,
25151703,Satélites militares,Opcional,Opcional,,43472,,1,
25151704,Satélites científicos o de investigación,Opcional,Opcional,,43472,,1,
25151705,Satélites de navegación,Opcional,Opcional,,43472,,1,
25151706,Satélites geoestacionarios,Opcional,Opcional,,43472,,1,
25151707,Satélites de órbita cercana a la tierra,Opcional,Opcional,,43472,,1,
25151708,Satélites de órbita sincronizada con el sol,Opcional,Opcional,,43472,,1,
25151709,Satélites geo – sincronizados,Opcional,Opcional,,43472,,1,Satélites geosincrónicos
25161500,Vehículos a pedal,Opcional,Opcional,,43472,,1,
25161501,Bicicletas de turismo,Opcional,Opcional,,43472,,1,
25161502,Monociclos,Opcional,Opcional,,43472,,1,
25161503,Triciclos,Opcional,Opcional,,43472,,1,
25161504,Bicicletas tándem,Opcional,Opcional,,43472,,1,
25161505,Bicicletas de montaña,Opcional,Opcional,,43472,,1,
25161506,Bicicletas de carreras,Opcional,Opcional,,43472,,1,
25161507,Bicicletas,Opcional,Opcional,,43472,,1,
25161508,Bicicletas reclinadas,Opcional,Opcional,,43472,,1,
25161509,Bicicletas para niños,Opcional,Opcional,,43472,,1,
25161510,Bicicletas de cuatro ruedas o cuadriciclos,Opcional,Opcional,,43472,,1,
25171500,Limpiaparabrisas,Opcional,Opcional,,43472,,1,Refacciones automotrices o autopartes
25171502,limpiaparabrisas para automóviles,Opcional,Opcional,,43472,,1,
25171503,Limpiaparabrisas para locomotoras,Opcional,Opcional,,43472,,1,Limpiaparabrisas para tren
25171504,Limpiaparabrisas marítimos,Opcional,Opcional,,43472,,1,Limpiadores de parabrisas marinos
25171505,Limpiaparabrisas de camión,Opcional,Opcional,,43472,,1,
25171506,Bomba de lava parabrisas,Opcional,Opcional,,43472,,1,Bomba de agua para limpiaparabrisas
25171507,Cuchillas limpiadoras,Opcional,Opcional,,43472,,1,Pluma limpiaparabrisas
25171508,Motor del limpiaparabrisas,Opcional,Opcional,,43472,,1,
25171600,Sistemas de descarchado y antiniebla,Opcional,Opcional,,43472,,1,Refacciones automotrices o autopartes
25171602,Sistemas de desescarchado y antiniebla para automóviles,Opcional,Opcional,,43472,,1,
25171603,Sistemas de desescarchado y antiniebla para trenes,Opcional,Opcional,,43472,,1,
25171700,Sistemas de frenado y componentes,Opcional,Opcional,,43472,,1,Refacciones automotrices o autopartes
25171702,Sistemas de frenado para automóviles,Opcional,Opcional,,43472,,1,
25171703,Sistemas de frenado para trenes,Opcional,Opcional,,43472,,1,
25171704,Chutes de arrastre,Opcional,Opcional,,43472,,1,
25171705,Rotores,Opcional,Opcional,,43472,,1,
25171706,Calibrador de frenaje,Opcional,Opcional,,43472,,1,Cáliper de freno
25171707,Freno de tambor,Opcional,Opcional,,43472,,1,Pinzas de freno
25171708,Freno de disco,Opcional,Opcional,,43472,,1,Balatas
25171709,Freno enfriado con líquido,Opcional,Opcional,,43472,,1,
25171710,Cilindros principales,Opcional,Opcional,,43472,,1,
25171711,Cilindros esclavos,Opcional,Opcional,,43472,,1,
25171712,Zapatas de freno de tambor,Opcional,Opcional,,43472,,1,
25171713,Almohadillas de discos de freno,Opcional,Opcional,,43472,,1,"Almohadillas para balatas, Pastillas de freno de disco"
25171714,Tambor de freno,Opcional,Opcional,,43472,,1,
25171715,Rotores de frenos de disco,Opcional,Opcional,,43472,,1,
25171716,Líneas de freno,Opcional,Opcional,,43472,,1,Mangueras de frenos
25171717,Pistones de freno,Opcional,Opcional,,43472,,1,
25171718,Kits de reparación de frenos,Opcional,Opcional,,43472,,1,
25171719,Refuerzos de frenado,Opcional,Opcional,,43472,,1,
25171720,Freno de circuito dual,Opcional,Opcional,,43472,,1,
25171721,Freno mecánico o de parqueo,Opcional,Opcional,,43472,,1,Freno de mano
25171722,Tornillo de rosca de purga del freno,Opcional,Opcional,,43472,,1,
25171723,Sistema de frenos antibloqueo – ABS,Opcional,Opcional,,43472,,1,
25171724,Bobina del sistema de frenos antibloqueo – ABS,Opcional,Opcional,,43472,,1,
25171725,Freno de banda,Opcional,Opcional,,43472,,1,
25171900,Ruedas y acabados,Opcional,Opcional,,43472,,1,Refacciones automotrices o autopartes
25171901,Rines o ruedas para automóviles,Opcional,Opcional,,43472,,1,
25171902,Ruedas para trenes,Opcional,Opcional,,43472,,1,
25171903,Rines o ruedas para camiones,Opcional,Opcional,,43472,,1,
25171905,Válvulas de neumáticos,Opcional,Opcional,,43472,,1,Pivotes para llantas
25171906,Cubiertas de llantas de automóviles,Opcional,Opcional,,43472,,1,
25172000,Componentes de sistema de suspensión,Opcional,Opcional,,43472,,1,Refacciones automotrices o autopartes
25172001,Sistemas de suspensión para automóviles,Opcional,Opcional,,43472,,1,
25172002,Sistemas de suspensión para camiones,Opcional,Opcional,,43472,,1,
25172003,Amortiguadores para camiones,Opcional,Opcional,,43472,,1,
25172004,Amortiguadores para automóviles,Opcional,Opcional,,43472,,1,
25172005,Sistemas de suspensión para trenes,Opcional,Opcional,,43472,,1,
25172007,Puntales,Opcional,Opcional,,43472,,1,
25172009,Buje de automóvil,Opcional,Opcional,,43472,,1,
25172010,Barra anti -  ladeo,Opcional,Opcional,,43472,,1,Barra de sacudimiento
25172011,Amortiguadores de choque,Opcional,Opcional,,43472,,1,Amortiguadores
25172012,Placa deslizante,Opcional,Opcional,,43472,,1,
25172013,Brazo de control de automóvil,Opcional,Opcional,,43472,,1,
25172014,Sistema activo de suspensión,Opcional,Opcional,,43472,,1,
25172100,Componentes y sistemas de seguridad de vehículo,Opcional,Opcional,,43472,,1,Refacciones automotrices o autopartes
25172101,Airbags,Opcional,Opcional,,43472,,1,Bolsas de aire
25172104,Cinturones de seguridad,Opcional,Opcional,,43472,,1,
25172105,Sistemas para evitar choques,Opcional,Opcional,,43472,,1,
25172106,Sistemas sensores de impacto,Opcional,Opcional,,43472,,1,
25172108,Apoyacabezas,Opcional,Opcional,,43472,,1,Cabeceras de automóviles
25172109,Latas de propulsor de airbags,Opcional,Opcional,,43472,,1,Botes de propulsor de bolsa de aire
25172110,Pito de vehículo,Opcional,Opcional,,43472,,1,Claxon de vehículo
25172111,Sistema remoto de bloqueo,Opcional,Opcional,,43472,,1,Sistema de cierre remoto
25172112,Sistemas de control de la estabilidad del vehículo,Opcional,Opcional,,43472,,1,
25172113,Sistemas de control de la tracción del vehículo,Opcional,Opcional,,43472,,1,
25172114,Bloqueadores de ruedas,Opcional,Opcional,,43472,,1,Birlos para llantas
25172115,Sistema de bloqueo central,Opcional,Opcional,,43472,,1,Cierre centralizado
25172116,Cadenas de llantas para nieve,Opcional,Opcional,,43472,,1,
25172117,Ensamble de cubierta de airbag,Opcional,Opcional,,43472,,1,Ensamble de cubierta de la bolsa de aire
25172118,Ensamble de tela de airbag,Opcional,Opcional,,43472,,1,Ensamble de tela de la bolsa de aire
25172119,Tela de airbag,Opcional,Opcional,,43472,,1,Tela de la bolsa de aire
25172120,Inflador de airbag,Opcional,Opcional,,43472,,1,
25172121,Inflador de airbag del conductor,Opcional,Opcional,,43472,,1,Inflador de la bolsa de aire del conductor
25172122,Inflador de airbag del pasajero,Opcional,Opcional,,43472,,1,Inflador de la bolsa de aire del pasajero
25172123,Inflador de airbag de rodilla,Opcional,Opcional,,43472,,1,Inflador de la bolsa de aire de rodilla
25172124,Inflador de airbag lateral,Opcional,Opcional,,43472,,1,Inflador de la bolsa de aire lateral
25172125,Inflador de airbag de cortina,Opcional,Opcional,,43472,,1,Inflador de la bolsa de aire de cortina
25172126,Tejido de cinturones de seguridad,Opcional,Opcional,,43472,,1,
25172127,Sensor de peso de asientos,Opcional,Opcional,,43472,,1,
25172128,Sensor de tensión del cinturón de seguridad bts,Opcional,Opcional,,43472,,1,
25172129,Sistema de información del conductor,Opcional,Opcional,,43472,,1,Tablero de información del conductor
25172130,Control de acceso del vehículo sin llave o fob,Opcional,Opcional,,43472,,1,Transmisor fob
25172131,Inmovilizador,Opcional,Opcional,,43472,,1,Bastón
25172200,Puertas para vehículos,Opcional,Opcional,,43472,,1,Refacciones automotrices o autopartes
25172201,Puertas de automotores desmontables,Opcional,Opcional,,43472,,1,
25172203,Puertas de automotores,Opcional,Opcional,,43472,,1,
25172204,Puertas de persiana para camiones,Opcional,Opcional,,43472,,1,Puertas enrollables para camiones
25172205,Compuertas inferiores o puertas elevadoras,Opcional,Opcional,,43472,,1,Plataformas elevadoras
25172300,Ventanas y parabrisas para vehículos,Opcional,Opcional,,43472,,1,Refacciones automotrices o autopartes
25172301,Parabrisas para automotores,Opcional,Opcional,,43472,,1,
25172303,Ventanas para automotores,Opcional,Opcional,,43472,,1,Ventanas automotrices
25172304,Cremallera de ventana o ensamble regulatorio,Opcional,Opcional,,43472,,1,Ensamble de ventana o regulador de ventana
25172305,Parabrisas para vehículo de dos ruedas,Opcional,Opcional,,43472,,1,
25172400,Depósitos y sistemas de combustible,Opcional,Opcional,,43472,,1,Refacciones automotrices o autopartes
25172404,Sistemas de almacenaje de combustible híbrido,Opcional,Opcional,,43472,,1,
25172405,Sistemas de inyección de combustible,Opcional,Opcional,,43472,,1,
25172406,Tanques de combustible,Opcional,Opcional,,43472,,1,
25172407,Elementos respiraderos,Opcional,Opcional,,43472,,1,Elementos de evacuación
25172408,Tapas de aceite o combustible,Opcional,Opcional,,43472,,1,
25172409,Módulo de combustible,Opcional,Opcional,,43472,,1,Bomba de gasolina
25172410,Inyector o anillo de combustible,Opcional,Opcional,,43472,,1,
25172411,Flotador de tanque de combustible,Opcional,Opcional,,43472,,1,
25172500,Neumáticos y cámaras de neumáticos,Opcional,Opcional,,43472,,1,Refacciones automotrices o autopartes
25172502,Neumático para llantas de automóviles,Opcional,Opcional,,43472,,1,
25172503,Llantas para camiones pesados,Opcional,Opcional,,43472,,1,
25172504,Llantas para automóviles o camionetas,Opcional,Opcional,,43472,,1,
25172505,Llantas de bicicleta,Opcional,Opcional,,43472,,1,
25172506,Neumáticos de bicicleta,Opcional,Opcional,,43472,,1,
25172507,Cordón de llanta,Opcional,Opcional,,43472,,1,Cable del neumático
25172508,Labrado de llanta,Opcional,Opcional,,43472,,1,Dibujo de las llantas
25172509,Neumáticos para llantas de camiones pesados,Opcional,Opcional,,43472,,1,
25172510,Neumático de espuma,Opcional,Opcional,,43472,,1,
25172511,Kit de reparación de llantas,Opcional,Opcional,,43472,,1,
25172512,Llanta de motocicleta,Opcional,Opcional,,43472,,1,
25172600,Acabados y revestimientos exterior para vehículos,Opcional,Opcional,,43472,,1,Refacciones automotrices o autopartes
25172601,Acabados para automotores,Opcional,Opcional,,43472,,1,
25172602,Guardabarros,Opcional,Opcional,,43472,,1,Salpicadera de moto
25172603,Parachoques para automotores,Opcional,Opcional,,43472,,1,Paragolpes automotrices
25172604,Espejos retrovisores,Opcional,Opcional,,43472,,1,
25172605,Parrillas de vehículos,Opcional,Opcional,,43472,,1,
25172606,Capós de vehículos,Opcional,Opcional,,43472,,1,Cofre de vehículos
25172607,Paneles laterales de vehículos,Opcional,Opcional,,43472,,1,
25172608,Tableros,Opcional,Opcional,,43472,,1,
25172609,Faldón anti – fango,Opcional,Opcional,,43472,,1,
25172610,Placa de matrícula,Opcional,Opcional,,43472,,1,
25172611,Guarda – bómper,Opcional,Opcional,,43472,,1,Protector de parachoques del vehículo
25172700,Sistemas de control medioambiental,Opcional,Opcional,,43472,,1,Refacciones automotrices o autopartes
25172702,Sistemas de control medioambiental espacial,Opcional,Opcional,,43472,,1,
25172703,Sistemas de control medioambiental marítimo,Opcional,Opcional,,43472,,1,
25172704,Sistema control temperatura vehículo,Opcional,Opcional,,43472,,1,Sistemas de climatización de vehículos
25172705,Cerca para aceite,Opcional,Opcional,,43472,,1,
25172706,Protector de limo,Opcional,Opcional,,43472,,1,
25172707,Separador de aceite,Opcional,Opcional,,43472,,1,
25172708,Máquina para el control de algas,Opcional,Opcional,,43472,,1,
25172709,Aire acondicionado vehicular,Opcional,Opcional,,43472,,1,
